customer_id,plan,quantity,purchase_date,total_spent
CTL291,Blue go xl,1,2022-03-01,20000
CTL292,Blue go xxl,2,2022-12-12,70000
CTL292,Blue go plus l,1,2022-02-08,40000
CTL292,Blue go plus m,2,2022-10-15,50000
CTL292,Blue go l,1,2022-10-09,10000
CTL292,Blue go l,2,2022-06-14,20000
CTL292,Blue one m,2,2022-11-24,6000
CTL292,Blue one s,2,2022-07-25,4000
CTL293,Blue sky l,1,2022-11-09,35000
CTL293,Blue one m,2,2022-12-17,6000
CTL293,Blue one s,2,2022-09-05,4000
CTL293,Blue one l,2,2022-11-16,10000
CTL293,Blue go l,1,2022-01-25,10000
CTL293,Blue sky l,2,2022-05-01,70000
CTL294,Blue one l,2,2022-11-19,10000
CTL294,Blue sky m,2,2022-01-31,40000
CTL294,Blue one xl,1,2022-09-23,10000
CTL294,Blue go xl,1,2022-03-10,20000
CTL294,Blue home m,1,2022-07-22,25000
CTL294,Blue go m,2,2022-09-11,10000
CTL295,Blue go plus S,2,2022-04-02,30000
CTL295,Blue one s,1,2022-08-14,2000
CTL295,Blue go plus S,1,2022-03-29,15000
CTL295,Blue one xl,2,2022-05-08,20000
CTL295,Blue go s,1,2022-03-11,2000
CTL295,Blue go plus S,2,2022-11-24,30000
CTL295,Blue go m,2,2022-09-15,10000
CTL295,Blue go xxl,1,2022-08-08,35000
CTL295,Blue home m,2,2022-08-07,50000
CTL296,Blue go m,2,2022-08-22,10000
CTL296,Blue home s,2,2022-05-28,30000
CTL296,Blue sky m,1,2022-01-23,20000
CTL296,Blue go l,1,2022-03-17,10000
CTL296,Blue go xl,1,2022-05-30,20000
CTL296,Blue go xl,1,2022-06-15,20000
CTL296,Blue one s,2,2022-01-02,4000
CTL296,Blue one l,2,2022-10-01,10000
CTL296,Blue go plus l,1,2022-09-14,40000
CTL296,Blue one xl,2,2022-05-31,20000
CTL296,Blue go m,1,2022-03-05,5000
CTL296,Blue go plus S,1,2022-11-06,15000
CTL296,Blue home m,2,2022-07-29,50000
CTL296,Blue go xl,1,2022-10-09,20000
CTL297,Blue one xl,2,2022-07-24,20000
CTL297,Blue sky m,1,2022-03-10,20000
CTL297,Blue one m,2,2022-03-23,6000
CTL297,Blue home m,1,2022-06-28,25000
CTL297,Blue one s,1,2022-12-27,2000
CTL297,Blue go plus l,1,2022-11-12,40000
CTL298,Blue go xxl,1,2022-08-30,35000
CTL298,Blue home m,2,2022-10-01,50000
CTL298,Blue sky m,2,2022-07-30,40000
CTL298,Blue one m,1,2022-11-26,3000
CTL298,Blue home m,1,2022-12-12,25000
CTL298,Blue one m,2,2022-02-27,6000
CTL298,Blue go s,1,2022-03-30,2000
CTL298,Blue go m,1,2022-01-22,5000
CTL298,Blue go plus l,1,2022-01-26,40000
CTL298,Blue go plus S,2,2022-01-29,30000
CTL299,Blue go plus l,2,2022-01-11,80000
CTL299,Blue one l,1,2022-10-02,5000
CTL299,Blue home l,1,2022-08-05,40000
CTL299,Blue one s,2,2022-09-13,4000
CTL299,Blue home s,2,2022-07-18,30000
CTL299,Blue go xxl,1,2022-11-04,35000
CTL300,Blue one l,2,2022-02-06,10000
CTL300,Blue go plus m,1,2022-04-20,25000
CTL300,Blue go plus m,1,2022-03-30,25000
CTL300,Blue home m,1,2022-04-04,25000
CTL300,Blue go plus m,1,2022-09-14,25000
CTL301,Blue go plus m,1,2022-10-11,25000
CTL301,Blue home s,2,2022-07-13,30000
CTL301,Blue go m,2,2022-12-04,10000
CTL301,Blue go s,1,2022-03-19,2000
CTL301,Blue go plus l,1,2022-08-28,40000
CTL301,Blue go s,2,2022-09-07,4000
CTL301,Blue go plus l,2,2022-02-14,80000
CTL301,Blue one l,2,2022-05-16,10000
CTL301,Blue go plus m,1,2022-04-14,25000
CTL301,Blue one xl,2,2022-09-25,20000
CTL301,Blue home s,1,2022-07-20,15000
CTL301,Blue go s,2,2022-08-22,4000
CTL302,Blue go xxl,2,2022-04-30,70000
CTL302,Blue go s,1,2022-09-30,2000
CTL302,Blue go s,2,2022-03-15,4000
CTL302,Blue home l,2,2022-02-09,80000
CTL302,Blue one l,1,2022-06-12,5000
CTL302,Blue go plus m,1,2022-11-14,25000
CTL302,Blue home m,2,2022-08-24,50000
CTL302,Blue one s,2,2022-09-18,4000
CTL302,Blue one m,1,2022-07-29,3000
CTL302,Blue go xl,1,2022-07-24,20000
CTL302,Blue one s,1,2022-07-24,2000
CTL302,Blue go l,2,2022-03-26,20000
CTL302,Blue go xl,1,2022-08-25,20000
CTL302,Blue home m,1,2022-06-07,25000
CTL302,Blue one s,2,2022-10-22,4000
CTL303,Blue one m,2,2022-06-26,6000
CTL303,Blue go xl,1,2022-07-29,20000
CTL303,Blue go s,2,2022-12-26,4000
CTL303,Blue go plus m,1,2022-09-16,25000
CTL303,Blue go xl,2,2022-07-26,40000
CTL303,Blue go plus l,2,2022-07-22,80000
CTL303,Blue home s,1,2022-09-27,15000
CTL304,Blue go plus S,2,2022-08-07,30000
CTL304,Blue go plus m,1,2022-07-26,25000
CTL304,Blue go plus l,2,2022-01-17,80000
CTL304,Blue one xl,1,2022-06-27,10000
CTL304,Blue go m,1,2022-04-01,5000
CTL304,Blue go plus S,1,2022-01-28,15000
CTL304,Blue go s,2,2022-09-14,4000
CTL304,Blue go m,1,2022-08-08,5000
CTL304,Blue go plus S,2,2022-09-25,30000
CTL304,Blue sky l,2,2022-12-13,70000
CTL304,Blue one m,1,2022-09-19,3000
CTL304,Blue go plus m,1,2022-03-15,25000
CTL304,Blue go xxl,2,2022-09-25,70000
CTL304,Blue sky l,1,2022-11-25,35000
CTL304,Blue one xl,1,2022-07-25,10000
CTL305,Blue go m,2,2022-10-24,10000
CTL305,Blue go xxl,2,2022-11-22,70000
CTL305,Blue go plus m,2,2022-08-20,50000
CTL305,Blue go xxl,2,2022-05-25,70000
CTL305,Blue one xl,2,2022-06-13,20000
CTL305,Blue home m,1,2022-07-25,25000
CTL305,Blue go plus S,1,2022-05-26,15000
CTL305,Blue one l,1,2022-09-30,5000
CTL305,Blue home l,1,2022-02-18,40000
CTL305,Blue one l,1,2022-10-06,5000
CTL305,Blue one xl,2,2022-06-12,20000
CTL305,Blue home s,1,2022-01-03,15000
CTL305,Blue home m,1,2022-12-14,25000
CTL305,Blue go xl,2,2022-05-29,40000
CTL305,Blue go plus S,1,2022-01-14,15000
CTL306,Blue go s,2,2022-06-15,4000
CTL306,Blue go xl,2,2022-10-30,40000
CTL306,Blue one m,2,2022-07-27,6000
CTL306,Blue go xl,2,2022-01-07,40000
CTL306,Blue one l,1,2022-06-17,5000
CTL306,Blue go plus S,1,2022-12-23,15000
CTL306,Blue one m,1,2022-09-19,3000
CTL306,Blue go plus S,2,2022-09-16,30000
CTL306,Blue home s,2,2022-06-13,30000
CTL307,Blue go s,2,2022-03-16,4000
CTL307,Blue one m,2,2022-05-11,6000
CTL307,Blue sky l,1,2022-05-11,35000
CTL307,Blue sky m,1,2022-11-21,20000
CTL307,Blue go xl,2,2022-06-04,40000
CTL307,Blue one xl,1,2022-05-04,10000
CTL308,Blue one xl,2,2022-01-19,20000
CTL308,Blue go plus m,2,2022-02-12,50000
CTL308,Blue home s,1,2022-11-17,15000
CTL308,Blue go s,2,2022-04-17,4000
CTL308,Blue one l,2,2022-05-15,10000
CTL309,Blue go plus m,1,2022-01-19,25000
CTL309,Blue go plus l,2,2022-04-21,80000
CTL309,Blue one s,2,2022-11-27,4000
CTL309,Blue home l,1,2022-10-14,40000
CTL309,Blue one m,1,2022-09-08,3000
CTL309,Blue go plus m,1,2022-06-18,25000
CTL309,Blue go plus S,1,2022-06-24,15000
CTL309,Blue sky m,2,2022-01-02,40000
CTL309,Blue home l,2,2022-01-09,80000
CTL309,Blue one xl,1,2022-02-15,10000
CTL309,Blue go xxl,1,2022-03-14,35000
CTL309,Blue go xl,2,2022-07-07,40000
CTL309,Blue go s,2,2022-11-03,4000
CTL309,Blue home s,2,2022-07-25,30000
CTL310,Blue one l,1,2022-06-27,5000
CTL310,Blue go s,2,2022-08-30,4000
CTL310,Blue sky l,1,2022-04-27,35000
CTL310,Blue one s,1,2022-08-12,2000
CTL310,Blue go plus m,2,2022-12-15,50000
CTL310,Blue home m,1,2022-06-29,25000
CTL310,Blue go plus S,2,2022-11-22,30000
CTL310,Blue sky l,2,2022-11-25,70000
CTL310,Blue go plus l,1,2022-10-11,40000
CTL310,Blue go xxl,1,2022-01-31,35000
CTL310,Blue go m,1,2022-10-27,5000
CTL311,Blue sky l,2,2022-11-09,70000
CTL311,Blue sky l,1,2022-01-20,35000
CTL311,Blue go m,2,2022-10-04,10000
CTL311,Blue home s,2,2022-01-26,30000
CTL311,Blue one l,2,2022-08-25,10000
CTL311,Blue home l,1,2022-03-16,40000
CTL311,Blue home l,2,2022-08-27,80000
CTL311,Blue go xxl,2,2022-02-02,70000
CTL311,Blue go l,1,2022-11-08,10000
CTL311,Blue sky m,2,2022-08-21,40000
CTL311,Blue sky m,1,2022-02-08,20000
CTL311,Blue go plus l,1,2022-12-26,40000
CTL311,Blue one xl,2,2022-08-06,20000
CTL311,Blue go plus l,2,2022-11-11,80000
CTL312,Blue go xxl,1,2022-09-19,35000
CTL312,Blue go m,2,2022-03-26,10000
CTL312,Blue one s,1,2022-03-17,2000
CTL312,Blue home s,2,2022-06-17,30000
CTL312,Blue go plus l,1,2022-07-23,40000
CTL313,Blue home l,1,2022-07-26,40000
CTL313,Blue home l,2,2022-09-30,80000
CTL313,Blue home s,2,2022-03-21,30000
CTL313,Blue go plus S,1,2022-05-12,15000
CTL313,Blue go plus l,1,2022-05-16,40000
CTL313,Blue sky m,1,2022-09-01,20000
CTL313,Blue one l,2,2022-07-27,10000
CTL314,Blue go xl,2,2022-02-26,40000
CTL314,Blue sky m,2,2022-09-09,40000
CTL314,Blue one xl,1,2022-06-08,10000
CTL314,Blue one l,1,2022-02-07,5000
CTL314,Blue one m,1,2022-07-23,3000
CTL315,Blue go xxl,2,2022-10-09,70000
CTL315,Blue go plus S,1,2022-12-25,15000
CTL315,Blue go l,1,2022-06-24,10000
CTL315,Blue sky m,1,2022-12-04,20000
CTL315,Blue one l,1,2022-06-14,5000
CTL315,Blue home m,2,2022-11-12,50000
CTL315,Blue one l,2,2022-11-03,10000
CTL315,Blue one m,2,2022-03-18,6000
CTL315,Blue one l,2,2022-01-02,10000
CTL315,Blue sky m,1,2022-10-03,20000
CTL315,Blue home s,2,2022-03-05,30000
CTL315,Blue go plus l,2,2022-06-25,80000
CTL315,Blue home s,2,2022-08-06,30000
CTL315,Blue go plus S,2,2022-06-18,30000
CTL316,Blue go xxl,2,2022-10-09,70000
CTL316,Blue home m,2,2022-11-17,50000
CTL316,Blue one s,2,2022-12-23,4000
CTL316,Blue home s,1,2022-10-17,15000
CTL316,Blue go m,2,2022-07-27,10000
CTL317,Blue sky m,2,2022-10-28,40000
CTL317,Blue home m,1,2022-07-03,25000
CTL317,Blue go m,2,2022-05-05,10000
CTL317,Blue go plus l,1,2022-05-01,40000
CTL317,Blue sky m,2,2022-09-01,40000
CTL317,Blue home m,1,2022-11-14,25000
CTL317,Blue go plus l,1,2022-12-11,40000
CTL317,Blue sky l,1,2022-10-13,35000
CTL317,Blue one m,1,2022-09-13,3000
CTL317,Blue sky m,2,2022-02-24,40000
CTL318,Blue home m,2,2022-02-17,50000
CTL318,Blue go plus m,1,2022-12-13,25000
CTL318,Blue one m,1,2022-08-24,3000
CTL318,Blue go m,2,2022-05-14,10000
CTL318,Blue sky l,1,2022-10-12,35000
CTL318,Blue go xl,2,2022-05-08,40000
CTL318,Blue go plus l,2,2022-02-14,80000
CTL318,Blue home s,2,2022-01-04,30000
CTL318,Blue go xxl,2,2022-01-03,70000
CTL318,Blue go xxl,2,2022-12-06,70000
CTL318,Blue home m,2,2022-10-19,50000
CTL318,Blue go l,1,2022-07-07,10000
CTL319,Blue go m,2,2022-03-19,10000
CTL319,Blue go plus m,2,2022-08-23,50000
CTL319,Blue go plus S,2,2022-11-02,30000
CTL319,Blue one xl,1,2022-08-28,10000
CTL319,Blue go m,1,2022-09-08,5000
CTL319,Blue one l,1,2022-02-11,5000
CTL319,Blue go plus m,1,2022-12-11,25000
CTL319,Blue go plus l,1,2022-10-05,40000
CTL320,Blue go plus S,2,2022-07-17,30000
CTL320,Blue go plus m,2,2022-05-30,50000
CTL320,Blue go m,1,2022-08-27,5000
CTL320,Blue go m,1,2022-02-14,5000
CTL320,Blue go s,1,2022-11-09,2000
CTL320,Blue go plus m,2,2022-01-22,50000
CTL320,Blue sky l,1,2022-09-05,35000
CTL320,Blue go plus m,2,2022-07-28,50000
CTL320,Blue one l,1,2022-08-21,5000
CTL321,Blue go plus l,2,2022-04-08,80000
CTL321,Blue go plus m,1,2022-12-27,25000
CTL321,Blue home l,1,2022-02-17,40000
CTL321,Blue one s,1,2022-05-25,2000
CTL321,Blue go xxl,1,2022-07-08,35000
CTL321,Blue go s,2,2022-05-12,4000
CTL321,Blue home m,2,2022-06-04,50000
CTL321,Blue one s,2,2022-09-12,4000
CTL321,Blue home m,2,2022-09-08,50000
CTL321,Blue go s,1,2022-06-04,2000
CTL321,Blue one l,1,2022-11-28,5000
CTL321,Blue one l,1,2022-01-04,5000
CTL321,Blue sky m,1,2022-06-17,20000
CTL322,Blue go l,2,2022-02-25,20000
CTL322,Blue go xl,2,2022-06-08,40000
CTL322,Blue go l,2,2022-07-06,20000
CTL322,Blue go plus l,2,2022-05-17,80000
CTL322,Blue one m,2,2022-05-29,6000
CTL322,Blue go xl,2,2022-05-26,40000
CTL322,Blue one s,2,2022-10-01,4000
CTL322,Blue go xxl,1,2022-03-13,35000
CTL322,Blue one s,1,2022-02-10,2000
CTL322,Blue one m,2,2022-11-07,6000
CTL322,Blue one xl,2,2022-10-11,20000
CTL323,Blue one xl,2,2022-02-27,20000
CTL323,Blue go plus l,2,2022-05-07,80000
CTL323,Blue one m,2,2022-10-11,6000
CTL323,Blue go plus l,2,2022-09-15,80000
CTL323,Blue sky l,2,2022-12-04,70000
CTL323,Blue go xxl,1,2022-03-08,35000
CTL323,Blue sky m,1,2022-07-06,20000
CTL323,Blue go plus m,1,2022-05-19,25000
CTL323,Blue home s,2,2022-01-06,30000
CTL323,Blue one l,2,2022-12-02,10000
CTL323,Blue go xxl,2,2022-08-19,70000
CTL323,Blue home l,2,2022-03-29,80000
CTL323,Blue one l,1,2022-06-05,5000
CTL323,Blue one xl,2,2022-02-05,20000
CTL324,Blue go m,1,2022-07-19,5000
CTL324,Blue home l,2,2022-08-26,80000
CTL324,Blue go plus l,2,2022-03-04,80000
CTL324,Blue go l,1,2022-06-18,10000
CTL324,Blue home l,1,2022-10-14,40000
CTL324,Blue home m,1,2022-10-18,25000
CTL324,Blue one m,1,2022-05-25,3000
CTL324,Blue go xl,2,2022-10-31,40000
CTL324,Blue go m,2,2022-07-29,10000
CTL324,Blue go plus S,1,2022-04-15,15000
CTL324,Blue go s,2,2022-06-24,4000
CTL324,Blue one m,2,2022-03-12,6000
CTL324,Blue go plus S,1,2022-03-30,15000
CTL324,Blue go plus l,2,2022-10-11,80000
CTL324,Blue home l,2,2022-07-01,80000
CTL325,Blue go l,1,2022-05-28,10000
CTL325,Blue home l,1,2022-06-17,40000
CTL325,Blue go s,2,2022-05-15,4000
CTL325,Blue go m,2,2022-04-19,10000
CTL325,Blue one m,2,2022-05-31,6000
CTL325,Blue go m,2,2022-04-19,10000
CTL325,Blue go l,1,2022-12-27,10000
CTL325,Blue one s,1,2022-05-08,2000
CTL325,Blue go m,2,2022-09-07,10000
CTL326,Blue go plus m,2,2022-08-31,50000
CTL326,Blue go m,2,2022-12-27,10000
CTL326,Blue go xxl,1,2022-03-20,35000
CTL326,Blue one l,1,2022-12-13,5000
CTL326,Blue go s,1,2022-02-02,2000
CTL326,Blue go l,1,2022-03-21,10000
CTL326,Blue one l,1,2022-12-08,5000
CTL326,Blue one s,2,2022-04-18,4000
CTL327,Blue one s,2,2022-10-25,4000
CTL327,Blue home s,1,2022-08-01,15000
CTL327,Blue one s,1,2022-04-22,2000
CTL327,Blue sky m,1,2022-07-06,20000
CTL327,Blue home s,1,2022-08-20,15000
CTL327,Blue home m,1,2022-09-13,25000
CTL327,Blue one xl,1,2022-12-03,10000
CTL328,Blue home l,2,2022-07-22,80000
CTL328,Blue one xl,1,2022-11-30,10000
CTL328,Blue go xxl,1,2022-07-02,35000
CTL328,Blue home l,1,2022-03-02,40000
CTL328,Blue go l,1,2022-01-25,10000
CTL328,Blue go l,2,2022-09-07,20000
CTL328,Blue go l,1,2022-07-18,10000
CTL328,Blue go m,1,2022-11-19,5000
CTL328,Blue one m,1,2022-03-02,3000
CTL328,Blue go xxl,2,2022-07-02,70000
CTL328,Blue one m,1,2022-08-17,3000
CTL329,Blue go s,1,2022-10-09,2000
CTL329,Blue go s,2,2022-12-16,4000
CTL329,Blue go s,1,2022-04-19,2000
CTL329,Blue go l,1,2022-01-19,10000
CTL329,Blue go xl,1,2022-03-20,20000
CTL329,Blue go plus m,2,2022-05-28,50000
CTL329,Blue go xxl,2,2022-05-15,70000
CTL329,Blue go plus S,2,2022-11-01,30000
CTL329,Blue home l,1,2022-02-20,40000
CTL330,Blue home l,2,2022-10-18,80000
CTL330,Blue sky l,2,2022-08-05,70000
CTL330,Blue go m,2,2022-08-25,10000
CTL330,Blue go xl,1,2022-10-21,20000
CTL330,Blue go plus S,1,2022-06-26,15000
CTL330,Blue go xl,1,2022-05-31,20000
CTL330,Blue home l,1,2022-09-17,40000
CTL330,Blue go plus S,1,2022-04-22,15000
CTL330,Blue go s,1,2022-07-29,2000
CTL330,Blue home m,2,2022-06-17,50000
CTL330,Blue sky l,2,2022-12-29,70000
CTL330,Blue go l,2,2022-07-22,20000
CTL330,Blue home m,1,2022-12-28,25000
CTL330,Blue sky m,1,2022-09-22,20000
CTL330,Blue go plus m,2,2022-03-20,50000
CTL331,Blue one xl,2,2022-02-05,20000
CTL331,Blue go m,2,2022-11-08,10000
CTL331,Blue home m,2,2022-07-07,50000
CTL331,Blue go xxl,1,2022-07-16,35000
CTL331,Blue sky l,2,2022-11-15,70000
CTL331,Blue sky m,2,2022-05-20,40000
CTL331,Blue home s,2,2022-01-16,30000
CTL331,Blue one l,2,2022-03-12,10000
CTL331,Blue one l,2,2022-05-21,10000
CTL331,Blue one m,1,2022-02-13,3000
CTL332,Blue home m,2,2022-10-20,50000
CTL332,Blue one m,2,2022-07-14,6000
CTL332,Blue go plus m,1,2022-10-29,25000
CTL332,Blue go l,2,2022-09-12,20000
CTL332,Blue go s,2,2022-04-10,4000
CTL333,Blue one s,1,2022-09-27,2000
CTL333,Blue home s,1,2022-02-10,15000
CTL333,Blue go plus m,2,2022-01-09,50000
CTL333,Blue go plus S,2,2022-06-10,30000
CTL333,Blue one xl,1,2022-08-21,10000
CTL333,Blue one xl,1,2022-01-07,10000
CTL333,Blue one s,2,2022-07-11,4000
CTL333,Blue go xxl,2,2022-12-16,70000
CTL333,Blue go s,1,2022-06-24,2000
CTL333,Blue home m,1,2022-10-30,25000
CTL333,Blue one xl,1,2022-11-28,10000
CTL333,Blue go l,1,2022-03-07,10000
CTL333,Blue go plus l,2,2022-07-04,80000
CTL334,Blue home m,1,2022-05-09,25000
CTL334,Blue go l,1,2022-10-29,10000
CTL334,Blue go plus m,1,2022-09-14,25000
CTL334,Blue go plus m,2,2022-06-02,50000
CTL334,Blue go xl,1,2022-03-15,20000
CTL334,Blue go xl,2,2022-11-19,40000
CTL334,Blue go plus l,1,2022-03-05,40000
CTL334,Blue sky m,1,2022-09-13,20000
CTL334,Blue one s,1,2022-05-05,2000
CTL335,Blue go xl,2,2022-08-10,40000
CTL335,Blue sky l,2,2022-09-23,70000
CTL335,Blue go m,2,2022-08-28,10000
CTL335,Blue home l,1,2022-12-16,40000
CTL335,Blue go s,1,2022-11-09,2000
CTL335,Blue go plus m,2,2022-09-11,50000
CTL335,Blue go plus m,1,2022-06-18,25000
CTL335,Blue one l,1,2022-02-05,5000
CTL335,Blue go xl,2,2022-02-04,40000
CTL335,Blue home m,1,2022-08-15,25000
CTL335,Blue one l,2,2022-02-01,10000
CTL335,Blue go m,2,2022-04-17,10000
CTL335,Blue go l,1,2022-01-25,10000
CTL336,Blue go plus l,2,2022-05-16,80000
CTL336,Blue sky m,2,2022-07-21,40000
CTL336,Blue go plus m,1,2022-06-07,25000
CTL336,Blue home l,1,2022-09-13,40000
CTL336,Blue go l,2,2022-09-04,20000
CTL336,Blue one l,2,2022-04-19,10000
CTL337,Blue one l,2,2022-10-16,10000
CTL337,Blue go m,1,2022-02-11,5000
CTL337,Blue home l,1,2022-07-01,40000
CTL337,Blue sky m,1,2022-07-30,20000
CTL337,Blue go plus m,1,2022-08-11,25000
CTL337,Blue home m,2,2022-02-15,50000
CTL337,Blue go l,1,2022-11-21,10000
CTL338,Blue go s,1,2022-05-22,2000
CTL338,Blue one l,2,2022-08-17,10000
CTL338,Blue home l,1,2022-09-19,40000
CTL338,Blue go plus l,2,2022-04-28,80000
CTL338,Blue go xxl,2,2022-10-21,70000
CTL338,Blue go m,2,2022-07-29,10000
CTL338,Blue go xxl,2,2022-01-07,70000
CTL339,Blue sky m,2,2022-10-27,40000
CTL339,Blue go xl,1,2022-07-29,20000
CTL339,Blue one xl,2,2022-10-14,20000
CTL339,Blue home m,2,2022-11-11,50000
CTL339,Blue go plus m,1,2022-12-08,25000
CTL339,Blue one xl,2,2022-10-03,20000
CTL339,Blue one l,2,2022-05-09,10000
CTL339,Blue go s,2,2022-12-16,4000
CTL339,Blue go m,2,2022-12-24,10000
CTL340,Blue home l,1,2022-02-10,40000
CTL340,Blue go m,1,2022-03-04,5000
CTL340,Blue go xl,1,2022-12-21,20000
CTL340,Blue one l,1,2022-04-06,5000
CTL340,Blue one s,2,2022-04-13,4000
CTL340,Blue home m,2,2022-08-01,50000
CTL340,Blue one s,1,2022-03-10,2000
CTL340,Blue go plus m,2,2022-03-24,50000
CTL340,Blue go plus S,1,2022-10-05,15000
CTL340,Blue one xl,1,2022-02-24,10000
CTL341,Blue home s,2,2022-11-08,30000
CTL341,Blue go m,2,2022-06-26,10000
CTL341,Blue home l,1,2022-06-09,40000
CTL341,Blue go xl,1,2022-12-18,20000
CTL341,Blue go xl,1,2022-07-06,20000
CTL341,Blue go xl,1,2022-08-07,20000
CTL341,Blue go m,2,2022-08-27,10000
CTL341,Blue go plus m,2,2022-07-26,50000
CTL341,Blue one xl,2,2022-10-24,20000
CTL341,Blue one m,1,2022-01-01,3000
CTL341,Blue go plus l,2,2022-05-25,80000
CTL342,Blue one s,1,2022-11-07,2000
CTL342,Blue go plus l,1,2022-02-12,40000
CTL342,Blue go plus m,1,2022-06-06,25000
CTL342,Blue go xl,2,2022-09-14,40000
CTL342,Blue home m,2,2022-12-11,50000
CTL342,Blue go plus l,1,2022-02-22,40000
CTL342,Blue go xl,1,2022-02-15,20000
CTL342,Blue go m,1,2022-10-25,5000
CTL342,Blue go xl,1,2022-12-25,20000
CTL342,Blue go l,2,2022-09-18,20000
CTL342,Blue go plus S,1,2022-06-12,15000
CTL342,Blue go l,1,2022-01-10,10000
CTL343,Blue go plus S,1,2022-01-15,15000
CTL343,Blue go xxl,1,2022-08-27,35000
CTL343,Blue sky m,2,2022-05-01,40000
CTL343,Blue one s,2,2022-10-13,4000
CTL343,Blue go xxl,1,2022-01-08,35000
CTL343,Blue sky m,1,2022-01-26,20000
CTL343,Blue sky l,2,2022-12-11,70000
CTL343,Blue sky l,1,2022-11-30,35000
CTL343,Blue sky m,2,2022-11-03,40000
CTL343,Blue home m,1,2022-10-05,25000
CTL343,Blue go plus m,2,2022-08-02,50000
CTL344,Blue go m,2,2022-03-31,10000
CTL344,Blue go xxl,2,2022-03-18,70000
CTL344,Blue go l,2,2022-03-29,20000
CTL344,Blue one xl,1,2022-10-03,10000
CTL344,Blue sky m,2,2022-06-12,40000
CTL344,Blue go l,2,2022-05-29,20000
CTL344,Blue go plus m,1,2022-01-06,25000
CTL344,Blue go plus m,2,2022-06-14,50000
CTL344,Blue go plus m,1,2022-06-24,25000
CTL344,Blue go plus S,2,2022-12-09,30000
CTL344,Blue one s,1,2022-07-22,2000
CTL344,Blue one xl,1,2022-04-14,10000
CTL344,Blue home m,2,2022-12-24,50000
CTL345,Blue go plus l,2,2022-04-25,80000
CTL345,Blue go l,2,2022-11-21,20000
CTL345,Blue go plus m,2,2022-03-05,50000
CTL345,Blue go s,2,2022-04-20,4000
CTL345,Blue one xl,1,2022-01-05,10000
CTL346,Blue go plus m,1,2022-01-08,25000
CTL346,Blue one xl,1,2022-06-09,10000
CTL346,Blue go m,1,2022-12-26,5000
CTL346,Blue sky m,1,2022-11-07,20000
CTL346,Blue home m,2,2022-10-31,50000
CTL346,Blue home l,2,2022-08-04,80000
CTL346,Blue go xxl,1,2022-05-03,35000
CTL346,Blue sky l,2,2022-12-23,70000
CTL346,Blue go xl,2,2022-03-11,40000
CTL346,Blue one xl,1,2022-07-18,10000
CTL346,Blue go plus S,2,2022-11-17,30000
CTL346,Blue go plus l,1,2022-11-24,40000
CTL346,Blue go plus m,2,2022-04-17,50000
CTL346,Blue one m,2,2022-01-05,6000
CTL347,Blue one m,2,2022-09-24,6000
CTL347,Blue go s,1,2022-12-29,2000
CTL347,Blue home s,2,2022-05-30,30000
CTL347,Blue sky m,2,2022-04-16,40000
CTL347,Blue go l,1,2022-06-25,10000
CTL347,Blue one l,2,2022-05-13,10000
CTL347,Blue go xl,1,2022-08-30,20000
CTL347,Blue one s,1,2022-06-23,2000
CTL347,Blue sky m,1,2022-09-13,20000
CTL348,Blue go plus S,1,2022-08-18,15000
CTL348,Blue one s,1,2022-02-17,2000
CTL348,Blue sky l,2,2022-09-24,70000
CTL348,Blue one l,1,2022-08-23,5000
CTL348,Blue go plus S,1,2022-11-28,15000
CTL348,Blue go l,2,2022-03-04,20000
CTL348,Blue go plus l,1,2022-05-04,40000
CTL348,Blue home s,1,2022-07-08,15000
CTL348,Blue home s,1,2022-04-06,15000
CTL348,Blue home m,1,2022-08-03,25000
CTL348,Blue home m,1,2022-10-22,25000
CTL349,Blue go l,2,2022-08-05,20000
CTL349,Blue one l,2,2022-12-06,10000
CTL349,Blue home m,1,2022-05-01,25000
CTL349,Blue one s,2,2022-01-28,4000
CTL349,Blue go xl,1,2022-02-26,20000
CTL349,Blue one s,1,2022-09-26,2000
CTL349,Blue home l,2,2022-04-01,80000
CTL349,Blue sky m,1,2022-02-06,20000
CTL349,Blue home m,1,2022-11-20,25000
CTL349,Blue go xl,1,2022-11-03,20000
CTL349,Blue home m,1,2022-09-10,25000
CTL349,Blue go plus S,2,2022-06-15,30000
CTL349,Blue go l,2,2022-08-14,20000
CTL350,Blue go plus l,2,2022-09-11,80000
CTL350,Blue go plus S,2,2022-09-15,30000
CTL350,Blue go xxl,2,2022-08-19,70000
CTL350,Blue go xl,1,2022-07-09,20000
CTL350,Blue go m,1,2022-11-21,5000
CTL350,Blue home s,1,2022-12-12,15000
CTL350,Blue home s,1,2022-03-11,15000
CTL350,Blue sky l,1,2022-08-08,35000
CTL350,Blue one l,2,2022-12-08,10000
CTL350,Blue one s,1,2022-09-08,2000
CTL350,Blue go plus l,2,2022-06-01,80000
CTL350,Blue one s,1,2022-12-29,2000
CTL350,Blue one xl,2,2022-01-14,20000
CTL351,Blue go plus S,2,2022-04-29,30000
CTL351,Blue go xxl,2,2022-04-11,70000
CTL351,Blue go plus m,1,2022-04-02,25000
CTL351,Blue home m,1,2022-03-20,25000
CTL351,Blue one s,1,2022-10-06,2000
CTL351,Blue go xxl,2,2022-05-20,70000
CTL351,Blue go plus S,1,2022-12-29,15000
